keyword,score
kraje,1.50
plánování,1.50
tisku,1.50
nestačí,1.50
budou,1.50
školeni,1.50
následek,1.50
projektanti,1.50
vídni,1.50
započato,1.50
projekt,1.50
vědomi,1.50
průběh,1.50
jemuž,1.50
plánováni,1.50
druhy,1.50
plánu,1.50
geology,1.50
souvisí,1.50
myslivec,1.50
spolupráci,1.50
návrhy,1.50
úkolem,1.50
styku,1.50
zpracování,1.50
rozhodlo,1.50
cementu,1.50
ochranu,1.50
krajiny,1.50
otázky,1.50
korporacemi,1.50
výletních,1.50
čechy,1.50
výzkumu,1.50
mostech,1.50
oblouku,1.50
poslední,1.50
15 osob,1.50
vyřešeno,1.50
nadjezdů,1.50
zimu,1.50
výškově,1.50
delší,1.50
prováděni,1.50
zjištěno,1.50
jeden,1.50
rozhodnutím,1.50
hvězdonic,1.50
zadány,1.50
borovská,1.50
namnoze,1.50
skála,1.50
provedení,1.50
samy,1.50
sloužili,1.50
všeobecných,1.50
zvláštních,1.50
objekty,1.50
býti,1.50
tabulky,1.50
00 mostu,1.50
30 nadjezdů,1.50
morava,1.50
přípravě,1.50
mostních,1.50
administrativní,1.50
mimo,1.50
budovat,1.50
zásobiště,1.50
parkoviště,1.50
odpočívek,1.50
zásada,1.50
muže,1.50
cestáře,1.50
dělníky,1.50
umyvárny,1.50
byty,1.50
celý,1.50
krajů,1.50
stanovena,1.50
38 linkách,1.50
leží,1.50
státních,1.50
linkách,1.50
jízdy,1.50
dálkovými,1.50
počáteční,1.50
mistni,1.50
koncesi,1.50
spádem,1.50
úsecích,1.50
dálnicový,1.50
obyčejnou,1.50
přípojkách,1.50
bezpečné,1.50
stanici,1.50
zapotřebí,1.50
zavazadla,1.50
vůbec,1.50
nejlépe,1.50
snahy,1.50
potok,1.50
blízkosti,1.50
průseky,1.50
úseku,1.50
zřídí,1.50
mohly,1.50
10 cestářů,1.50
rok,1.50
východními,1.50
cestu,1.50
děl,1.50
historie,1.50
umístěny,1.50
zásobišť,1.50
kabelu,1.50
možnosti,1.50
užije,1.50
mimoto,1.50
cement,1.50
řešení,1.50
velkém,1.50
nebyla,1.50
nižší,1.50
jelikož,1.50
pracovníků,1.50
vidíme,1.50
vozovku,1.50
ručně,1.50
úvahu,1.50
zemina,1.50
jimi,1.50
rozprostírá,1.50
strojem,1.50
zřizovány,1.50
problém,1.50
předběžné,1.50
každé,1.50
všeobecně,1.50
míchačka,1.50
snahu,1.50
státech,1.50
změny,1.50
nemůže,1.50
nabídkách,1.50
stavebníka,1.50
dělat,1.50
železo,1.50
nejistotě,1.50
inventář,1.50
stavebníkem,1.50
dbáno,1.50
nákladu,1.50
vydáni,1.50
lomů,1.50
značné,1.50
stravy,1.50
dělnictvu,1.50
musi,1.50
táborech,1.50
cena,1.50
pozemky,1.50
zasluhovalo,1.50
výsledkem,1.50
nestačily,1.50
vypracovaného,1.50
příjmy,1.50
názoru,1.50
úprava,1.50
dostatečné,1.50
budování,1.50
jiní,1.50
vzdálenost,1.50
dlouhá,1.50
stávající,1.50
obdobné,1.50
372/1938,1.50
ztížené,1.50
naději,1.50
rekreační,1.50
košic,1.50
resoluce,1.50
vládě,1.50
knize,1.50
lom,1.50
stezky,1.50
sever,1.50
budějovice,1.50
evropského,1.50
všichni,1.50
vypracováni,1.50
povděkem,1.50
belgii,1.50
československo,1.50
trasa,1.47
místech,1.46
stavbu,1.45
spojení,1.44
ihned,1.44
vsds,1.44
všechny,1.44
nás,1.44
dále,1.43
nyní,1.43
zpracováni,1.43
práci,1.42
ředitelství,1.40
provozu,1.40
částečně,1.40
říši,1.40
lince,1.40
vede,1.40
celku,1.40
stát,1.40
doby,1.40
lze,1.40
stanice,1.40
strojů,1.40
den,1.40
ing,1.38
zastávek,1.38
mosty,1.38
19 mosty,1.38
60 zastávek,1.38
politické,1.33
nemohly,1.33
nato,1.33
znojmo,1.33
nimiž,1.33
odbočkou,1.33
staveništích,1.33
rámci,1.33
zajištění,1.33
lužné,1.33
železnice,1.33
rozdělena,1.33
dni 31,1.33
srovnáni,1.33
dělají,1.33
budoucnu,1.33
meziříčí,1.33
dříve,1.33
místo,1.33
nato 13,1.33
účelnosti,1.33
kdyby,1.33
výstavba,1.33
března 1939,1.33
zpráv,1.33
provedeno,1.33
11/1,1.33
11/2,1.33
jihlava,1.33
počátku,1.33
činnosti,1.33
20—21,1.33
téměř,1.33
uvádím,1.33
schumandl,1.33
navržené,1.33
viadukty,1.33
hospodárnější,1.33
nedostatek,1.33
případech,1.33
spojené,1.33
dělnictvo,1.33
hospodářsky,1.33
stane,1.33
slov,1.33
budoucnosti,1.33
22—24,1.33
skladiště,1.33
telefon,1.33
místnost,1.33
cestě,1.33
silnici,1.33
autobusy,1.33
musí,1.33
cestmistra,1.33
současně,1.33
obcemi,1.33
března 1935,1.33
60 autobusy,1.33
zastávkami,1.33
předpokládat,1.33
stanoví,1.33
jistě,1.33
styk,1.33
částech,1.33
evropě,1.33
polovině,1.33
zařízením,1.33
míchačky,1.33
2 míchačky,1.33
jim,1.33
dělníkům,1.33
geometrické,1.33
spojů,1.33
dálnicích,1.31
viadukt,1.30
čemž,1.29
tomu,1.29
zastávky,1.29
kteří,1.29
oceli,1.29
moravě,1.27
praze,1.26
neboť,1.25
šířce,1.25
prahou,1.25
noska,1.25
délce,1.25
šířku 1,1.25
dohodnuto,1.25
délce 64,1.25
jednak,1.25
zlína,1.25
nebyly,1.25
humpolec,1.25
zástřizly,1.25
šířce 28,1.25
šířku 28,1.25
šířku 22,1.25
kamene,1.25
ocel,1.25
případně,1.25
roce 1939,1.25
staveniště,1.25
34 parkovišť,1.25
důvodu,1.25
správce,1.25
parkovišť,1.25
77 sb,1.25
81 sb,1.25
203 sb,1.25
doa,1.25
zboží,1.25
stejně,1.25
připadá,1.25
doa 2,1.25
roce,1.25
odpovědnosti,1.25
roce 1940,1.25
dělníků,1.25
600 dělníků,1.25
291 sb,1.25
1927 sb,1.25
1930 sb,1.25
jež,1.23
zvláště,1.22
uvedeného,1.20
nebylo,1.20
důsledku,1.20
jimiž,1.20
ovšem,1.20
praha—jihlava,1.20
záp,1.20
mohla,1.20
druhu,1.20
dílo,1.20
čerpadel,1.20
čerpadel 4,1.20
čerpadel 1,1.20
staveništi,1.20
dálnici,1.19
hranice,1.18
nýbrž,1.18
prahy,1.17
jimž,1.17
listopadu,1.17
javorníky,1.17
terénu,1.17
vzhledem,1.17
listopadu 1938,1.17
úseky,1.17
brně,1.17
americe,1.17
obci,1.17
zejména,1.16
žen,1.14
jde,1.14
kterých,1.14
německu,1.13
praha 16,1.12
praha 2,1.12
praha 9,1.12
praha 835,1.12
praha 19,1.12
praha 24,1.12
praha 31,1.12
praha 22,1.12
praha 17,1.12
praha 5,1.12
praha 23,1.12
praha 4,1.12
praha 28,1.12
praha,1.12
jakož,1.10
čechách,1.09
kromě,1.08
obr,1.08
28 obr,1.08
32 obr,1.08
40 obr,1.08
1060 km,1.06
6 km,1.06
7 km,1.06
15 km,1.06
30 km,1.06
65 km,1.06
1 km,1.06
10 km,1.06
23 km,1.06
32 km,1.06
5 km,1.06
km 3,1.06
327 km,1.06
77 km,1.06
60 km,1.06
3 km,1.06
400 km,1.06
700 km,1.06
50 km,1.06
2000 km,1.06
800 km,1.06
xlv11,1.00
-23,1.00
norimberka,1.00
linec,1.00
vidně,1.00
německo,1.00
vidné,1.00
berlina,1.00
brna,1.00
slovenskem,1.00
kluže,1.00
odkud,1.00
bukurešti,1.00
jasné,1.00
východ,1.00
přinese,1.00
západ,1.00
snažily,1.00
stůj,1.00
republiku,1.00
jednáno,1.00
rumunska,1.00
přístavů,1.00
galaci,1.00
československé,1.00
nutné,1.00
ohledem,1.00
vidět,1.00
zanejen,1.00
úvah,1.00
vynutily,1.00
stalo,1.00
čímž,1.00
kulturních,1.00
gajdoš,1.00
moravu,1.00
slovensko,1.00
šlo,1.00
utužení,1.00
shlíženi,1.00
jichž,1.00
starost,1.00
nezaměstnanosti,1.00
říjnu 1938,1.00
pověřil,1.00
doplněni,1.00
ustáleno,1.00
předse,1.00
zapadat,1.00
berlína,1.00
pokračováni,1.00
-sl,1.00
jihlavy,1.00
vídeň,1.00
zadálnice,1.00
7 m,1.00
brnem,1.00
žilinou,1.00
lam,1.00
pořízené,1.00
podkarpatoruské,1.00
záležel,1.00
programu,1.00
vybudování,1.00
přednesené,1.00
usnesla,1.00
oblastech,1.00
vnitra,1.00
proing,1.00
vavrečka,1.00
pověřen,1.00
zásadách,1.00
způsobu,1.00
projednáni,1.00
podmínkou,1.00
žilinu,1.00
lázeňská,1.00
pováži,1.00
napojena,1.00
rakouska,1.00
náměty,1.00
přiklonila,1.00
paříže,1.00
stáli,1.00
trenčínem,1.00
projektem,1.00
avšak,1.00
prešova,1.00
vyjádřen,1.00
moravskoslezskou,1.00
zřízeno,1.00
přednostou,1.00
prorychle,1.00
měl,1.00
přidělila,1.00
potechniky,1.00
přípravách,1.00
navrhl,1.00
přednostové,1.00
oboru,1.00
oddělení,1.00
všeobecného,1.00
studijního,1.00
pplk,1.00
ant,1.00
projekčního,1.00
odb,1.00
mil,1.00
klement,1.00
právního,1.00
just,1.00
judr,1.00
frant,1.00
soudný,1.00
prac,1.00
gšt,1.00
řop,1.00
často,1.00
noci,1.00
jihlavou,1.00
úřadu,1.00
10 dní,1.00
vynesený,1.00
postupováno,1.00
přenesena,1.00
zkušenosti,1.00
získaných,1.00
okolím,1.00
doprostředkům,1.00
řešena,1.00
úrovni,1.00
směrově,1.00
směřující,1.00
severního,1.00
přihlíženo,1.00
hospodářské,1.00
drážní,1.00
doporučeno,1.00
severu,1.00
sedlcem,1.00
roztoky,1.00
jihu,1.00
chuchle,1.00
soutoku,1.00
berounkou,1.00
čehož,1.00
stanoven,1.00
slavkovu,1.00
chřibům,1.00
vlčák,1.00
brdo,1.00
lužnou,1.00
navrhována,1.00
závislé,1.00
míši,1.00
schválil,1.00
jmenovaní,1.00
zlíně,1.00
streč-,1.00
kralován,1.00
event,1.00
javorníkách,1.00
ústní,1.00
púchov,1.00
výhodu,1.00
šla,1.00
dosahovala,1.00
výšky,1.00
1000 m,1.00
sníh,1.00
žiliny,1.00
ústila,1.00
puchová,1.00
výhodou,1.00
600 m,1.00
zmínil,1.00
snad,1.00
dvousměrná,1.00
rozšířením,1.00
převýšením,1.00
údolích,1.00
proprovést,1.00
patrno,1.00
široké,1.00
0 m,1.00
měly,1.00
zpevněné,1.00
50 m,1.00
bankety,1.00
zpevněny,1.00
pochopitelné,1.00
kameni,1.00
peníze,1.00
matezůstaly,1.00
dvojnásobné,1.00
lacinější,1.00
dne 4,1.00
ráno 5,1.00
schůzce,1.00
10%,1.00
blížící,1.00
lhůty,1.00
pedology,1.00
jiném,1.00
13 vi,1.00
vratislavě,1.00
dohoda,1.00
učiněná,1.00
česko-slovenskem,1.00
německem,1.00
pokut,1.00
ustanoveno,1.00
reichsautobahngesellschaft,1.00
podjezdy,1.00
ujednáno,1.00
slezska,1.00
dohled,1.00
omezeni,1.00
poplatků,1.00
přislíbeno,1.00
zadána,1.00
podtakže,1.00
dělnici,1.00
konečně,1.00
konec,1.00
rozhodnuto,1.00
koruně 28,1.00
5 m,1.00
dálnieích,1.00
prosinci 1938,1.00
přidělený,1.00
povoleni,1.00
dostavby,1.00
samostatný,1.00
str,1.00
jmenoval,1.00
stav,1.00
balátě,1.00
fleká,1.00
nájemních,1.00
smíchově,1.00
nepostačí,1.00
najata,1.00
protakže,1.00
tam,1.00
ředitelství*,1.00
35 gener,1.00
miša**,1.00
studijní,1.00
vrchn,1.00
správni,1.00
intend,1.00
právni,1.00
sociálni,1.00
taj,1.00
kane,1.00
osoby,1.00
uvedeny,1.00
srpna 1939,1.00
ředitele,1.00
budovy,1.00
příslušníků,1.00
vzrostl,1.00
září 1939,1.00
vlil,1.00
prozvláště,1.00
výškové,1.00
nejméně,1.00
možné,1.00
konečný,1.00
předpokládalo,1.00
navl,1.00
valinou,1.00
ředitelstvím,1.00
letištím,1.00
cvičištím,1.00
továrnám,1.00
zastavěným,1.00
vzdálený,1.00
navržen,1.00
paříži,1.00
berlině 25,1.00
mnichově 30,1.00
zajímavosti,1.00
ústily,1.00
některá,1.00
niž,1.00
vznikly,1.00
tehdy,1.00
připraze,1.00
němci,1.00
sloužil,1.00
slivence,1.00
třebonic,1.00
otáčela,1.00
zličina,1.00
vých,1.00
letiště,1.00
ruzyni,1.00
nebušic,1.00
suchdola,1.00
stočila,1.00
čakovic,1.00
obešla,1.00
satalice,1.00
otočila,1.00
štěrbohol,1.00
hostivaře,1.00
jihových,1.00
chodova,1.00
modřan,1.00
překročila,1.00
obce,1.00
vyžádala,1.00
důvody,1.00
hodová,1.00
doubravice,1.00
všechromy,1.00
mnichovice,1.00
1 ivězdonice,1.00
třemošnice,1.00
šternov,1.00
soutice,1.00
borovsko,1.00
loket,1.00
děkanovice,1.00
pišť,1.00
koberovice,1.00
střítež,1.00
jihlava—zastřizlg,1.00
řehořov,1.00
veselce,1.00
slatiny,1.00
1 iolubice,1.00
zástřizel,1.00
hřibu,1.00
řehořova,1.00
veselku,1.00
holubice,1.00
náhradou,1.00
překračuje,1.00
nejvýhodnějši,1.00
meziřička,1.00
vel,1.00
veseverně,1.00
biteše,1.00
domášova,1.00
ostrovačic,1.00
tvořící,1.00
zástřizly-slov,1.00
bunč,1.00
žlutavu,1.00
baťov,1.00
pozůstávalo,1.00
podmínky,1.00
studovala,1.00
uznáváno,1.00
vyskytly,1.00
žádáno,1.00
veden,1.00
nimi,1.00
přimlouvali,1.00
podal,1.00
olomoucké,1.00
přibližně,1.00
ďárce,1.00
tišnova,1.00
řicmanic,1.00
vyškova,1.00
věžek,1.00
kroměříže 16,1.00
otrokovicúm,1.00
napojila,1.00
jedovnice,1.00
jihozáp,1.00
důvod,1.00
rekreaci,1.00
má-li,1.00
vnitrozemský,1.00
připisuje,1.00
blansku,1.00
považuje,1.00
nádraží,1.00
velkotrh,1.00
tržnici,1.00
navázání,1.00
žádalo,1.00
zájemců,1.00
názory,1.00
schválení,1.00
kladen,1.00
aspoň,1.00
přáni,1.00
baťa,1.00
chebu,1.00
poradu,1.00
vypracován,1.00
nejvýhodnější,1.00
proveden,1.00
uloženo,1.00
uvážil,1.00
předvládě,1.00
nahlédnuti,1.00
dne 13,1.00
jaře,1.00
obíral,1.00
elaborátu,1.00
mapě,1.00
nejpřijatelnější,1.00
zjistilo,1.00
29%,1.00
nekromě,1.00
obec,1.00
lostivař,1.00
březnu 1939,1.00
připojením,1.00
podbuši,1.00
moravy,1.00
porady,1.00
todt,1.00
odborný,1.00
kdož,1.00
účastni,1.00
přinášeli,1.00
tvořily,1.00
přinášíme,1.00
dne 31,1.00
eliáše,1.00
čipery,1.00
všímajíce,1.00
vzniku,1.00
letos,1.00
zlepšeno,1.00
udržování,1.00
příjezdy,1.00
nim,1.00
dáváme-li,1.00
doufáme,1.00
souhlasil,1.00
lim,1.00
nebol’,1.00
sudetské,1.00
říšskoněmecké,1.00
přípojku,1.00
viaduktem,1.00
šmejkal-,1.00
senohrab,1.00
slavkov,1.00
řediteli,1.00
přislíbil,1.00
rab,1.00
vrátila,1.00
německa,1.00
rasthaus,1.00
cechách,1.00
5/1,1.00
5/2,1.00
lovosice,1.00
plzeň,1.00
křižovat,1.00
pokračovat,1.00
východě,1.00
zhořelec,1.00
bamberg,1.00
nápoji,1.00
napojením,1.00
uvažuje,1.00
budějovic,1.00
kremži,1.00
hned,1.00
10 hodinách,1.00
provedl,1.00
lorenzem,1.00
zůstane,1.00
ledna 1939,1.00
vzata,1.00
pokračovaly,1.00
dohotoveny,1.00
složenou,1.00
techniků,1.00
geologů,1.00
automobilistů,1.00
žlutavý,1.00
patrný,1.00
hartmann,1.00
nástupcem,1.00
grothe,1.00
beck,1.00
závěr,1.00
včas,1.00
níž,1.00
inu,1.00
kterým,1.00
prvním,1.00
počinnosti,1.00
kettner,1.00
gartner,1.00
zahálka,1.00
zapletal,1.00
petrografie,1.00
získáni,1.00
oblastem,1.00
něm,1.00
hloubka,1.00
zvětrání,1.00
nebezpečná,1.00
rozšíření,1.00
čsn 1171,1.00
písek,1.00
štěrk,1.00
lomy,1.00
štěrkovny,1.00
pískovny,1.00
projektanty,1.00
součinnosti,1.00
stavěna,1.00
nevhodné,1.00
hydrotechnickém,1.00
myslivcem,1.00
nimž,1.00
především,1.00
zářezech,1.00
zrnitost,1.00
vlhkost,1.00
pozorovat,1.00
starají,1.00
odbiraji,1.00
štěrkoven,1.00
pískoven,1.00
odbiraji 2,1.00
6 týdnů,1.00
zjišťuje,1.00
kohesi,1.00
měděných,1.00
15 vzorků,1.00
posudek,1.00
němž,1.00
náspech,1.00
svážení,1.00
shrnuté,1.00
pomůckou,1.00
výzkumný,1.00
tuhnuti,1.00
nasáknuti,1.00
zmrazení,1.00
nasáklivost,1.00
obrus,1.00
otluk,1.00
pevnost,1.00
tlaku,1.00
beton,1.00
pisku,1.00
naplavený,1.00
drcený,1.00
dvouvrstvové,1.00
granulovanou,1.00
rozšířena,1.00
kdy,1.00
pomoci,1.00
zalučněni,1.00
keřů,1.00
semena,1.00
klikou,1.00
okrašlování,1.00
rozhodnutí,1.00
výsledků,1.00
pokynů,1.00
připojení,1.00
komunikace,1.00
realisování,1.00
projednávány,1.00
odpočivek,1.00
komisi,1.00
automobil,1.00
akc,1.00
spol,1.00
přispolupráce,1.00
řeši,1.00
výzkum,1.00
geologických,1.00
poradě,1.00
evidenci,1.00
statistiku,1.00
zúčastněny,1.00
mineralogické,1.00
historické,1.00
předhistorické,1.00
diluviálni,1.00
pravěké,1.00
děje,1.00
nálezy,1.00
odkorporace,1.00
odkteří,1.00
rozšiřována,1.00
přesvědčeno,1.00
užitek,1.00
tab,1.00
známky,1.00
zábradlími,1.00
městech,1.00
nezřídka,1.00
přechodnicich,1.00
nezbývá,1.00
hodnotě 3,1.00
nikoli,1.00
důvodem,1.00
okolnost,1.00
charakteristickým,1.00
zahájili,1.00
vypisován,1.00
navrhování,1.00
upozorňuji,1.00
pracovní,1.00
organisačně,1.00
autor,1.00
úkolů,1.00
zadozor,1.00
včleněných,1.00
samo,1.00
zřejmo,1.00
změnách,1.00
obloucích,1.00
100 propustil,1.00
75 podjezdů,1.00
sáhnouti,1.00
rýsuji,1.00
proskupině,1.00
plány,1.00
rozpočty,1.00
nepočítaje,1.00
vynasnaží,1.00
zlepšovány,1.00
sloupu,1.00
kleneb,1.00
rozsah,1.00
nutnou,1.00
řeky,1.00
podobně,1.00
kalkulací,1.00
podstatě,1.00
nahrazují,1.00
18 m,1.00
propustil,1.00
vodoteči,1.00
cestami,1.00
posunuje,1.00
niže,1.00
15 m,1.00
nejistota,1.00
vytvořeno,1.00
nedokonale,1.00
uvážit,1.00
směr,1.00
podklad,1.00
zadáván,1.00
božkova,1.00
400 m,1.00
ostredku,1.00
rado-,1.00
320 m,1.00
piště,1.00
šmejkalku,1.00
želivku,1.00
vltavu,1.00
roztok,1.00
strž,1.00
dráhu,1.00
jednání,1.00
kyji,1.00
pracuje,1.00
35 m,1.00
nejvyšši,1.00
berounku,1.00
labe,1.00
vraňan,1.00
voleny,1.00
jednotvárný,1.00
studováno,1.00
blanici,1.00
radonic,1.00
posouzeni,1.00
data,1.00
zhruba 1,1.00
vytvořili,1.00
dělníka,1.00
sobě,1.00
přijde,1.00
vlastně,1.00
chřibech,1.00
hodovém,1.00
humpolcem,1.00
podpotřebných,1.00
díly,1.00
rozpisovali,1.00
rozhodnuti,1.00
pocement,1.00
6 m,1.00
rozpisuji,1.00
organisačni,1.00
krajné,1.00
neokolnosti,1.00
přicházejícího,1.00
dalece,1.00
účast,1.00
rozpisu,1.00
velká,1.00
května 1939,1.00
dělnictva,1.00
projektantům,1.00
výkop,1.00
heslem,1.00
sblíženi,1.00
miša,1.00
podjezdů,1.00
dubnu,1.00
ubikace,1.00
sejmuti,1.00
přise,1.00
nevhodný,1.00
způsob,1.00
vybavené,1.00
válcuji,1.00
paul,1.00
hořic,1.00
lozovský,1.00
urban,1.00
malý,1.00
vlk,1.00
velden,1.00
pražák,1.00
mller,1.00
matoušek,1.00
svajcr,1.00
plzeň 14,1.00
bořkovec,1.00
domanský,1.00
synové,1.00
beroun 17,1.00
beroun 12,1.00
želívku,1.00
brázdil,1.00
ješ,1.00
frič,1.00
branberger,1.00
beneš,1.00
přerov 28,1.00
00 prozatím,1.00
částku 330,1.00
ležící,1.00
poodry,1.00
visly,1.00
zvýšil,1.00
spolupracovníci,1.00
stali,1.00
zřetelem,1.00
xii,1.00
východem,1.00
ukládá,1.00
nejde,1.00
harmonické,1.00
vedoucí,1.00
jihlavu,1.00
zlín,1.00
náchod,1.00
začli,1.00
přípravou,1.00
architektů,1.00
póze,1.00
vodocestných,1.00
důlních,1.00
hutních,1.00
právníků,1.00
mnoha,1.00
jikteří,1.00
zúčastňuj,1.00
nepřímo,1.00
založil,1.00
právě,1.00
techniky,1.00
organisace,1.00
člověk,1.00
ovládl,1.00
máme,1.00
ovládnout,1.00
prostředky,1.00
záviseli,1.00
národa,1.00
budována,1.00
prodeji,1.00
vyrábět,1.00
předepodnikat,1.00
želivce,1.00
nerušenou,1.00
klidnou,1.00
samozřejmé,1.00
pamatuji,1.00
odpočivky,1.00
správkárny,1.00
hlásky,1.00
odklízeči,1.00
cestmistrovství,1.00
dálmistrovství,1.00
odpočivárny,1.00
úpraviště,1.00
—15,1.00
určena,1.00
komise,1.00
letovísk,1.00
zřením,1.00
obcích,1.00
spojeného,1.00
6 cestmistrovstvi,1.00
dálmistrovstvi,1.00
38 cestářství,1.00
39 úpravišť,1.00
3 odpočivárny,1.00
jednáni,1.00
příjezdu,1.00
památková,1.00
zásobištích,1.00
cestmistrovstvich,1.00
cestářstvich,1.00
navržena,1.00
zvolena,1.00
vjíždějícím,1.00
vjezdu,1.00
obsahující,1.00
čekárnu,1.00
buffetem,1.00
autobusech,1.00
automobilisty,1.00
služebnu,1.00
pokojík,1.00
správkárnu,1.00
neodebírají,1.00
podsklepena,1.00
vchod,1.00
sklepa,1.00
sklepě,1.00
navrženy,1.00
přístupná,1.00
čekárny,1.00
výhled,1.00
čerpadla,1.00
záchody,1.00
rozdělené,1.00
ženy,1.00
předsíň,1.00
umyvárnu,1.00
přípojce,1.00
každou,1.00
přizpůsobená,1.00
zásobišti,1.00
automobilisté,1.00
výjezdu,1.00
polátky,1.00
vozovce,1.00
refýži,1.00
pásem,1.00
trojúhel,1.00
ostrůvku,1.00
přijíždí,1.00
služebna,1.00
do3,1.00
závadu,1.00
obousměrný,1.00
přičemž,1.00
cestářství,1.00
moto,1.00
vybuduje,1.00
1 pokoji,1.00
kuchyni,1.00
vyřizováni,1.00
dvůr,1.00
vzdáleno,1.00
rozšířen,1.00
takto,1.00
sporákem,1.00
příslušenství,1.00
šatny,1.00
koupelny,1.00
garáže,1.00
dílny,1.00
2 pokoje,1.00
kuchyně,1.00
předáka,1.00
1 pokoj,1.00
hlídače,1.00
zahradník,1.00
zedník,1.00
tesař,1.00
zámečník,1.00
obydli,1.00
začátek,1.00
navrhuje,1.00
uskutečnili,1.00
bodu 1,1.00
odstavec,1.00
bod 2,1.00
bodu 3,1.00
iiio,1.00
úpravišť,1.00
potřebných,1.00
měst,1.00
základem,1.00
kterém,1.00
nařízeni,1.00
zákonem,1.00
dubna 1935,1.00
zdaněni,1.00
pošt,1.00
telegrafů,1.00
zašle,1.00
nepotřebují,1.00
zákonu,1.00
hodinu,1.00
dokonce,1.00
souvislosti,1.00
hromadné,1.00
živnostenské,1.00
ujasněna,1.00
nyni,1.00
chodovem,1.00
odbočeni,1.00
jas,1.00
vedeny,1.00
4 členové,1.00
jasu,1.00
vlašimi,1.00
humpolci,1.00
pelhřimova,1.00
lukavec,1.00
ledeč,1.00
sázavou,1.00
pacov,1.00
poněvadž,1.00
městům,1.00
připojovaly,1.00
předže,1.00
zrušení,1.00
rozporu,1.00
nedopravou,1.00
zaměstnání,1.00
trhy,1.00
škol,1.00
vyplývá,1.00
rozvážecí,1.00
dolokálni,1.00
jména,1.00
výjimkou,1.00
místy,1.00
ležícími,1.00
provozuje,1.00
uvědomit,1.00
podkteré,1.00
politických,1.00
ukazuje,1.00
převažující,1.00
projížděly,1.00
stavěly,1.00
dálkově,1.00
dokomunikaci,1.00
provozována,1.00
rekonstruovat,1.00
stačí,1.00
přizpůsobili,1.00
opačně,1.00
vydálnicovými,1.00
pročást,1.00
pozměňuje,1.00
platností,1.00
teprve,1.00
rozhodnout,1.00
zastávku,1.00
přípojkami,1.00
oddělená,1.00
10 stupňů,1.00
zastavuje,1.00
snadné,1.00
nástupiště,1.00
35 metrů,1.00
sebou,1.00
bálnici,1.00
päestupem,1.00
náslužby,1.00
přivážené,1.00
konve,1.00
mlékem,1.00
ovoce,1.00
zelenina,1.00
navesměs,1.00
vystejně,1.00
umožni,1.00
automobilů,1.00
nálinky,1.00
volena,1.00
vyhrazena,1.00
cestujícím,1.00
využito,1.00
manipulaci,1.00
jízdu,1.00
zastávce,1.00
sjezd,1.00
spojeny,1.00
odpočivkami,1.00
parkovišti,1.00
prozařízení,1.00
nivelety,1.00
dokonalému,1.00
levnému,1.00
doosobni,1.00
poparkovišti,1.00
uveřejněném,1.00
předcházejicím,1.00
22-—24,1.00
divišovem,1.00
loktem,1.00
projednáno,1.00
provedená,1.00
znalosti,1.00
menším,1.00
doplňky,1.00
umístění,1.00
živá,1.00
vývoj,1.00
růst,1.00
přesto,1.00
víme,1.00
vybavit,1.00
odvolávat,1.00
čekáren,1.00
čím,1.00
podnové,1.00
přednostech,1.00
spotřeba,1.00
pohmot,1.00
výhody,1.00
záležely,1.00
úsporách,1.00
čase,1.00
jízda,1.00
fádní,1.00
nezajímavou,1.00
svátečni,1.00
odpočívky,1.00
zastavovali,1.00
došlo,1.00
itálii,1.00
jezer,1.00
tupartii,1.00
jízdě,1.00
zřizuje,1.00
výjezdů,1.00
obyčejně,1.00
odpočinku,1.00
zásadě,1.00
libivost,1.00
příjemnost,1.00
isolovanosti,1.00
umisť’ují,1.00
pramen,1.00
řeka,1.00
rybník,1.00
využije,1.00
stín,1.00
stromořadí,1.00
lese,1.00
vítána,1.00
létě,1.00
opalovali,1.00
slunění,1.00
mech,1.00
dol,1.00
studeného,1.00
kladené,1.00
stejné,1.00
vybudováno,1.00
bavorsku,1.00
posázavi,1.00
jinde,1.00
míněna,1.00
odjezdů,1.00
poploch,1.00
nutných,1.00
rozsáhlost,1.00
záviset,1.00
setká,1.00
silnicí,1.00
vyšší,1.00
udržována,1.00
pečují,1.00
pomoc,1.00
uvědomíme-li,1.00
podřízeno 6,1.00
rozhlasu,1.00
mohou,1.00
řídicí,1.00
nezávisle,1.00
přidělení,1.00
zásobištím,1.00
náledí,1.00
90 úrazů,1.00
nehodách,1.00
dávné,1.00
mistředoevrop-,1.00
pěší,1.00
nákladem,1.00
znojmu,1.00
vitoraz,1.00
netolic,1.00
linci,1.00
prachatická,1.00
prachatic,1.00
pašova,1.00
domažlic,1.00
chain,1.00
bezna,1.00
drážďan,1.00
kladska,1.00
pobyly,1.00
udržovány,1.00
chodit,1.00
zbraně,1.00
med,1.00
obili,1.00
dobytek,1.00
stříbro,1.00
—vývoz,1.00
erfurt,1.00
forchheim,1.00
řezno,1.00
přimost,1.00
pohory,1.00
lesy,1.00
novověku,1.00
jednotlivými,1.00
uspořádáním,1.00
hospodářskou,1.00
západu,1.00
východu,1.00
bohatým,1.00
samozřejmosti,1.00
síla,1.00
vracela,1.00
těžkou,1.00
nevyhovovaly,1.00
nemocnice,1.00
předpokládají,1.00
svátek,1.00
zavést,1.00
cestářstvim,1.00
kterého,1.00
pomýšlí,1.00
umístěné,1.00
