keyword,score
7 uhlíková,1.83
list,1.83
následoval,1.83
hřeb,1.83
158 al/2,1.83
oboustrannou,1.83
kanalizace,1.80
potrubí,1.80
stěn,1.80
opuky,1.80
případě,1.80
renesanční,1.80
3 byly,1.80
žlutavou,1.80
obou,1.80
jich,1.80
smrti,1.80
jílovité,1.80
byly,1.80
prahy,1.80
rytou,1.80
výzkumu,1.79
ii 1,1.78
města,1.78
ii 458,1.78
2 d,1.77
1 d,1.77
3 d,1.77
části,1.77
2 části,1.77
nádoby,1.77
jílovitá,1.76
úrovně 194,1.75
profilu 1,1.75
řezu 1,1.75
rýhy,1.75
snad,1.75
zdivá,1.75
větší,1.75
respektive,1.75
hrad,1.75
vnější,1.75
původní,1.75
výplň,1.75
dtto 1,1.75
průměru 14,1.75
dějiny,1.75
sebe,1.75
rukopis,1.75
jehož,1.75
tři,1.75
jindřich,1.75
nelze,1.75
držitelé,1.75
labi,1.75
hejtmanské,1.75
povinnosti,1.75
jan,1.75
město,1.75
potvrdil,1.75
později,1.75
pan,1.75
šroubovicí,1.75
podloží,1.75
1 kost,1.75
profilu,1.75
římské,1.75
vrypy,1.75
záchranný,1.75
průsvitnou,1.75
skla,1.75
předmět,1.75
jest,1.73
plocha,1.73
komory,1.73
2 úlomky,1.73
zelenou,1.72
100 cm,1.72
150 cm,1.72
70 cm,1.72
180 cm,1.72
200 cm,1.72
220 cm,1.72
160 cm,1.72
20 cm,1.72
80 cm,1.72
140 cm,1.72
240 cm,1.72
44 cm,1.72
540 cm,1.72
550 cm,1.72
310 cm,1.72
90 cm,1.72
situace,1.71
patrně,1.71
žlábky,1.71
hnědošedá,1.71
ploše,1.71
zámku,1.71
poděbradský,1.70
totiž,1.69
19 výzkum,1.69
výzkum,1.69
hnědé,1.67
něho,1.67
ním,1.67
18a,1.67
hledištěm,1.67
61a,1.67
novověké,1.67
malty,1.67
projektu,1.67
rok,1.67
1910 vedena,1.67
autor,1.67
práce,1.67
materiálu,1.67
příkop,1.67
podařilo,1.67
hradě,1.67
konci 15,1.67
lze,1.67
vladislav 11,1.67
zásyp,1.67
žlutozelenou,1.67
dob,1.67
druhý,1.67
kraji,1.67
pánem,1.67
zboží,1.67
rozdělili,1.67
šraňky,1.67
vsi,1.67
držení,1.67
čechách,1.67
menhart,1.67
jestli,1.67
kopiář,1.67
činiti,1.67
císaře,1.67
chtěl,1.67
jednal,1.67
synu,1.67
bránil,1.67
jsa,1.67
dluhy,1.67
zvěř,1.67
císař,1.67
velmi,1.67
poděbradských,1.67
hospodářství,1.67
mluvil,1.67
žádal,1.67
6 ni,1.67
upadl,1.67
tesáku,1.67
jáhel,1.67
louky,1.67
sousedé,1.67
vesnice,1.67
kachel,1.67
výzdobou,1.67
deformovaný,1.67
-440,1.67
částečně,1.67
dále,1.67
označení,1.67
podstavě,1.67
mimo,1.67
předmětů,1.67
snímky,1.67
situací,1.67
- 9,1.67
též,1.67
zdi,1.64
místnosti,1.62
praha,1.62
manství,1.62
1492 manství,1.62
zásypy,1.62
praha 1995,1.62
blok,1.62
doby,1.60
3 /,1.60
plochy,1.60
příkopu,1.60
nejspíše,1.60
ústavu,1.60
bezpochyby,1.60
těch,1.60
jiného,1.60
těch 1,1.60
králi,1.60
10 /,1.60
průkop,1.60
malováním,1.60
zámek,1.59
zámek 3,1.59
hnědou,1.59
cihel,1.58
severní,1.58
krále,1.58
král,1.58
uhlíky,1.57
jiří,1.57
profil,1.56
hnědá,1.56
prostoru,1.56
měl,1.56
boček,1.56
hejtman,1.56
poděbrady,1.55
1333 poděbrady,1.55
1501 poděbrady,1.55
1 poděbrady,1.55
2 poděbrady,1.55
1 střep,1.55
4 střep,1.55
střep,1.55
/obr,1.54
96 /obr,1.54
94 /obr,1.54
purkrabě,1.54
jim,1.53
šířce 7,1.50
téměř,1.50
iii,1.50
hlínou,1.50
tudíž,1.50
vedli,1.50
zřejmě,1.50
odkryta,1.50
vrstvy 25,1.50
sondě,1.50
kůl,1.50
vrstvy 15,1.50
postaveno,1.50
nacházely,1.50
prostorách,1.50
iii 1,1.50
iv 1,1.50
došlo,1.50
vrstvy 32,1.50
třeba,1.50
styku,1.50
jednu,1.50
durdíkem,1.50
tvarem,1.50
místy,1.50
odkryli,1.50
pálených,1.50
20 ',1.50
dřev,1.50
57-60,1.50
přechod,1.50
bělošedájílovitá,1.50
přímo,1.50
archeol,1.50
plošně,1.50
sedláčková,1.50
navážek,1.50
zatím,1.50
nemůže,1.50
možné,1.50
pravděpodobně,1.50
jednalo,1.50
sáčcích,1.50
sondáž,1.50
zvláště,1.50
něm,1.50
příkopem,1.50
napřed,1.50
zavezen,1.50
nevíme,1.50
věž,1.50
val,1.50
posléze,1.50
zdivo,1.50
dokládají,1.50
souvisí,1.50
nálezů,1.50
vrstvu,1.50
odlišný,1.50
břit,1.50
vrstvy,1.50
vrstvy 2,1.50
renesančním,1.50
spolupráce,1.50
dokumentace,1.50
smlouvy,1.50
olámána,1.50
opisu,1.50
viditelná,1.50
jediné,1.50
druhé,1.50
dvoustranný,1.50
předmětu,1.50
podrobnosti,1.50
odtud,1.50
branou,1.50
prvotně,1.50
prvotné,1.50
vysloužili,1.50
arnošta,1.50
1243 připomíná,1.50
tehda,1.50
zápisy,1.50
zástavě,1.50
nymburským,1.50
pomoc,1.50
nimi,1.50
dobře,1.50
radnice,1.50
bud,1.50
koněm,1.50
služebníkem,1.50
1381 syn,1.50
přece,1.50
českým,1.50
hleděli,1.50
5 lib,1.50
7 napřed,1.50
potom,1.50
sirotků,1.50
předměstí,1.50
dědicem,1.50
otci,1.50
zikmunda,1.50
místa,1.50
šternberka,1.50
náhrobek,1.50
vězení,1.50
chce,1.50
syn,1.50
zpráva,1.50
vyskytuje,1.50
adam,1.50
sluší,1.50
vítek,1.50
vlastní,1.50
cestě,1.50
jat,1.50
1463 vyskytují,1.50
jednou,1.50
zemi,1.50
vždy,1.50
kým,1.50
městečko,1.50
povýšena,1.50
zdvihl,1.50
mostem,1.50
podébradech,1.50
žádné,1.50
slezsku,1.50
kníže,1.50
úředníky,1.50
pam,1.50
strážnice,1.50
' 2,1.50
kteráž,1.50
prý,1.50
přidal,1.50
ryby,1.50
sypké,1.50
jaře,1.50
následovali,1.50
časy,1.50
peněz,1.50
zdeněk,1.50
marné,1.50
2 koně,1.50
světnici,1.50
ichtryc,1.50
dal,1.50
jednou 133,1.50
1586 matěj,1.50
arnošt,1.50
písař,1.50
staveni,1.50
prog,1.50
oni,1.50
forštmistr,1.50
1599 spravoval,1.50
obecní,1.50
mates,1.50
loo,1.50
1626 spolu,1.50
nařídil,1.50
cla,1.50
němž,1.50
obytecký,1.50
hist,1.50
stavitel,1.50
spatřuje,1.50
spisy,1.50
kaple,1.50
výroční,1.50
poslední,1.50
bývali,1.50
někteří,1.50
písaři,1.50
říkávalo,1.50
peníze,1.50
neviděl,1.50
flaši,1.50
brož,1.50
městu,1.50
nalezl,1.50
žádá,1.50
šel,1.50
slova,1.50
milí,1.50
čemuž,1.50
ztratil,1.50
světnice,1.50
noci,1.50
dlouho,1.50
udělal,1.50
smyslu,1.50
praví,1.50
pekař,1.50
jiní,1.50
školy,1.50
105 slepic,1.50
pivovár,1.50
méně,1.50
vysévalo,1.50
tolikéž,1.50
ročně,1.50
někde,1.50
vánocích,1.50
kuřata,1.50
výpisky,1.50
lékárníka,1.50
kořeni,1.50
žlutohnědá,1.50
hřeby/obr,1.50
-80,1.50
= 18,1.50
pravěké,1.50
šroubovice,1.50
-360,1.50
hrotu,1.50
opalizovaný,1.50
trnem,1.50
2 celé,1.50
hřebenováním,1.50
2 amorfní,1.50
stopami,1.50
2zl,1.50
hmoty,1.50
začišťování,1.50
' 16,1.50
1 ovalený,1.50
-390,1.50
destrukce,1.50
bělohnědájílovitá,1.50
jámy,1.50
historických,1.50
střepu,1.50
-480,1.50
stěna,1.50
25a,1.50
destrukcí,1.50
druhém,1.50
vnitřním,1.50
týž,1.50
ornamentem,1.50
rez 2,1.50
čepem,1.50
řadou,1.50
-30,1.50
5 středověkých,1.50
olivovou,1.50
2 hřeby,1.50
rytým,1.50
zalomení,1.50
-260,1.50
struskou,1.50
umístěné,1.50
kulturní,1.50
poznámka,1.50
měla,1.50
obvykle,1.50
plány 5,1.50
fotogrammetrie,1.50
charakter,1.50
investor,1.50
steklého,1.50
avšak,1.48
tomu,1.47
mince,1.47
žlábkem,1.45
západní,1.44
kachlů,1.44
nálezy,1.44
14 nálezy,1.44
41 nálezy,1.44
15 nálezy,1.44
10 nálezy,1.44
16 nálezy,1.44
21 nálezy,1.44
26 nálezy,1.44
32 nálezy,1.44
18 nálezy,1.44
5 nálezy,1.44
17 nálezy,1.44
23 nálezy,1.44
římská,1.43
kamenů,1.40
zejména,1.40
neboť,1.40
1-2,1.40
ploch,1.40
zhruba,1.40
středověké,1.40
jeden,1.40
dubna,1.40
lidé,1.40
hřebu,1.40
3 středověké,1.40
2 středověké,1.40
-50,1.40
nádvoří,1.39
p 8,1.38
p 1,1.38
stalo,1.38
podhrdlí,1.38
komorových,1.38
těla,1.36
severu,1.33
písku,1.33
níže,1.33
62a,1.33
dochovalo,1.33
některé,1.33
dokončení,1.33
zbytky,1.33
x 1,1.33
terénu,1.33
vrstvách 13,1.33
vrstvách,1.33
18 černohnědá,1.33
x 191,1.33
jedná,1.33
teprve,1.33
nich,1.33
plánů,1.33
středověk 4,1.33
materiál,1.33
návštěvě 4,1.33
návštěvě 6,1.33
brána,1.33
souvrství,1.33
základě,1.33
jednání,1.33
durdíka,1.33
něhož,1.33
rozlomená,1.33
druhá,1.33
hejtmanu,1.33
stoleti,1.33
1312 zdržoval,1.33
zdržoval,1.33
poslal,1.33
kterých,1.33
poddaných,1.33
litice,1.33
pušky,1.33
držel,1.33
stal,1.33
moravě,1.33
kterak,1.33
února,1.33
mohli,1.33
nich 11,1.33
králem,1.33
potřeba,1.33
poděbradům,1.33
konečně,1.33
dříví,1.33
milosti,1.33
dz 1,1.33
hejtmana,1.33
obec,1.33
dz 410,1.33
ptal,1.33
hrachu,1.33
týden,1.33
začež,1.33
prejzu,1.33
halštatská,1.33
2 fragmenty,1.33
fragment,1.33
1 fragment,1.33
3 kusy,1.33
-255,1.33
černohnědá,1.33
rýhou,1.33
-300,1.33
hrdla,1.33
2 kusy,1.33
-400,1.33
středověk,1.33
nožky,1.33
talířů,1.33
3 nožky,1.33
18 plánů,1.33
roku 1993,1.30
roku 1992,1.30
roku 1944,1.30
roku 1284,1.30
roku 1294,1.30
roku 1323,1.30
roku 1496,1.30
roku 1580,1.30
roku 1723,1.30
roku 1543,1.30
roku 1568,1.30
roku 1781,1.30
roku 1726,1.30
letech 1886,1.29
letech,1.29
letech 1963,1.29
poněvadž,1.29
zase,1.29
letech 1552,1.29
podokrají,1.29
okolo 191,1.27
okraje,1.27
okolo 190,1.27
6 střepů,1.27
5 střepů,1.27
10 střepů,1.27
8 střepů,1.27
14 střepů,1.27
okolo 192,1.27
2 okraje,1.27
17 střepů,1.27
okolo 194,1.27
vně,1.26
1 vně,1.26
dnech 9,1.25
dne 7,1.25
29 slínovec,1.25
2 slínovec,1.25
kameny,1.25
dne 10,1.25
především,1.25
slínovec,1.25
durdík,1.25
durdík 1987,1.25
dnech 22,1.25
dne 9,1.25
poděbrad,1.25
čechy,1.25
přízemí,1.25
něco,1.25
beneš,1.25
dne 4,1.25
statky,1.25
věc,1.25
ledna,1.25
radnici,1.25
fantin,1.25
dne 5,1.25
1 režný,1.25
1 poděbrad,1.25
mus,1.25
kdež,1.25
radnici 17,1.25
řekl,1.25
groši,1.25
1 groši,1.25
14 dnech,1.25
1 kus,1.25
pokličky,1.25
pokličky 1,1.25
talíře,1.25
úrovni 192,1.22
úrovni 193,1.22
úrovni 194,1.22
úrovni,1.22
3 střepy,1.22
2 střepy,1.22
4 střepy,1.22
nejprve,1.20
rýha,1.20
phdr,1.20
steklá,1.20
steklá 193,1.20
cihlami,1.20
steklá 192,1.20
steklá 195,1.20
literatura,1.20
dvůr,1.20
opukou,1.20
kdyby,1.20
nežli,1.20
povinni,1.20
6 groších,1.20
4 groších,1.20
3 groších,1.20
20/,1.20
pánve,1.20
pánví,1.20
arch,1.18
21 arch,1.18
roce 1548,1.18
roce 1993,1.18
roce 1992,1.18
roce,1.18
roce 1919,1.18
gub,1.17
nim,1.17
plochách,1.17
listopadu 1995,1.17
xxvii,1.17
listopadu,1.17
praze,1.17
kteří,1.17
praze 12,1.17
hellicha,1.17
hellicha 16,1.17
1 zub,1.17
kolem 191,1.17
kolem 192,1.17
kolem 189,1.17
uvnitř,1.15
2 uvnitř,1.15
1 uvnitř,1.15
výkop,1.15
poděbradech,1.15
prostor,1.14
nymburk,1.14
nyní,1.14
nymburk 2,1.14
nymburk 1986,1.14
nádobkových,1.14
pravěký,1.14
1 pravěký,1.14
laténská,1.14
zlomky,1.13
3 zlomky,1.13
4 zlomky,1.13
2 zlomky,1.13
dna,1.12
sedláček,1.12
století,1.11
příloha 9,1.11
příloha 10,1.11
kromě,1.11
reg,1.11
příloha 1,1.11
příloha 2,1.11
příloha 4,1.11
příloha 7,1.11
příloha 8,1.11
kanalizaci,1.11
plán 2,1.10
plán 10,1.10
plán 9,1.10
plán 4,1.10
plán 5,1.10
plán 12,1.10
plán 1,1.10
plán,1.10
plán 6,1.10
plán 7,1.10
plán 13,1.10
plán 18,1.10
plán 8,1.10
1 zlomek,1.10
zlomek,1.10
3 zlomek,1.10
19 obr,1.09
20 obr,1.09
21 obr,1.09
22 obr,1.09
24 obr,1.09
obr,1.09
30 obr,1.09
32 obr,1.09
33 obr,1.09
34 obr,1.09
40 obr,1.09
41 obr,1.09
43 obr,1.09
44 obr,1.09
45 obr,1.09
46 obr,1.09
49 obr,1.09
50 obr,1.09
52 obr,1.09
53 obr,1.09
0 obr,1.09
59 obr,1.09
10 obr,1.09
12 obr,1.09
14 obr,1.09
15 obr,1.09
16 obr,1.09
jde,1.09
steklý,1.09
8 zl,1.07
25 zl,1.07
20 zl,1.07
4 zl,1.07
5 zl,1.07
1 zl,1.07
6 zl,1.07
10 zl,1.07
12 zl,1.07
2 zl,1.07
3 zl,1.07
34 zl,1.07
14 zl,1.07
7 zl,1.07
60 zl,1.07
15 zl,1.07
33 zl,1.07
39 zl,1.07
11 zl,1.07
13 zl,1.07
21 zl,1.07
9 zl,1.07
38 zl,1.07
22 zl,1.07
29 zl,1.07
55 zl,1.07
28 zl,1.07
112 zl,1.07
177 zl,1.07
200 zl,1.07
41 zl,1.07
17 zl,1.07
395 zl,1.07
71 zl,1.07
řez,1.07
ostatní,1.07
řez 1,1.07
řez 2,1.07
75 ostatní,1.07
vrstva 21,1.04
vrstva 1,1.04
vrstva 2,1.04
vrstva 19,1.04
vrstva,1.04
32 vrstva,1.04
42 vrstva,1.04
61 vrstva,1.04
62 vrstva,1.04
64 vrstva,1.04
66 vrstva,1.04
keramika,1.03
30 keramika,1.03
51 keramika,1.03
18 keramika,1.03
15 m,1.03
50 m,1.03
70 m,1.03
55 m,1.03
30 m,1.03
0 m,1.03
80 m,1.03
24 m,1.03
7 m,1.03
5 m,1.03
3 m,1.03
44 m,1.03
90 m,1.03
60 m,1.03
40 m,1.03
20 m,1.03
29 m,1.03
74 m,1.03
14 m,1.03
09 m,1.03
94 m,1.03
54 m,1.03
04 m,1.03
64 m,1.03
45 m,1.03
84 m,1.03
69 m,1.03
59 m,1.03
34 m,1.03
12 m,1.03
49 m,1.03
75 m,1.03
89 m,1.03
196 m,1.03
191 m,1.03
85 m,1.03
4 m,1.03
36 m,1.03
13 m,1.03
88 m,1.03
58 m,1.03
10 m,1.03
76 m,1.03
06 m,1.03
68 m,1.03
56 m,1.03
78 m,1.03
95 m,1.03
železo,1.03
46 železo,1.03
popis,1.02
sonda,1.02
1 sonda,1.02
2 sonda,1.02
3 sonda,1.02
4 sonda,1.02
5 sonda,1.02
6 sonda,1.02
7 sonda,1.02
8 sonda,1.02
9 sonda,1.02
10 sonda,1.02
11 sonda,1.02
12 sonda,1.02
13 sonda,1.02
14 sonda,1.02
15 sonda,1.02
16 sonda,1.02
17 sonda,1.02
18 sonda,1.02
19 sonda,1.02
20 sonda,1.02
21 sonda,1.02
22 sonda,1.02
23 sonda,1.02
24 sonda,1.02
25 sonda,1.02
27 sonda,1.02
28 sonda,1.02
29 sonda,1.02
30 sonda,1.02
31 sonda,1.02
32 sonda,1.02
33 sonda,1.02
34 sonda,1.02
35 sonda,1.02
36 sonda,1.02
37 sonda,1.02
38 sonda,1.02
39 sonda,1.02
40 sonda,1.02
41 sonda,1.02
42 sonda,1.02
43 sonda,1.02
44 sonda,1.02
45 sonda,1.02
46 sonda,1.02
47 sonda,1.02
48 sonda,1.02
50 sonda,1.02
51 sonda,1.02
52 sonda,1.02
53 sonda,1.02
54 sonda,1.02
56 sonda,1.02
57 sonda,1.02
58 sonda,1.02
59 sonda,1.02
60 sonda,1.02
61 sonda,1.02
62 sonda,1.02
63 sonda,1.02
64 sonda,1.02
65 sonda,1.02
66 sonda,1.02
67 sonda,1.02
68 sonda,1.02
69 sonda,1.02
70 sonda,1.02
71 sonda,1.02
72 sonda,1.02
73 sonda,1.02
74 sonda,1.02
75 sonda,1.02
76 sonda,1.02
77 sonda,1.02
78 sonda,1.02
79 sonda,1.02
80 sonda,1.02
81 sonda,1.02
82 sonda,1.02
83 sonda,1.02
84 sonda,1.02
85 sonda,1.02
86 sonda,1.02
87 sonda,1.02
88 sonda,1.02
90 sonda,1.02
91 sonda,1.02
92 sonda,1.02
94 sonda,1.02
95 sonda,1.02
96 sonda,1.02
97 sonda,1.02
98 sonda,1.02
99 sonda,1.02
100 sonda,1.02
101 sonda,1.02
102 sonda,1.02
103 sonda,1.02
104 sonda,1.02
105 sonda,1.02
106 sonda,1.02
107 sonda,1.02
108 sonda,1.02
109 sonda,1.02
110 sonda,1.02
111 sonda,1.02
112 sonda,1.02
113 sonda,1.02
114 sonda,1.02
115 sonda,1.02
117 sonda,1.02
118 sonda,1.02
119 sonda,1.02
120 sonda,1.02
121 sonda,1.02
122 sonda,1.02
123 sonda,1.02
124 sonda,1.02
125 sonda,1.02
126 sonda,1.02
127 sonda,1.02
128 sonda,1.02
129 sonda,1.02
130 sonda,1.02
131 sonda,1.02
132 sonda,1.02
133 sonda,1.02
134 sonda,1.02
135 sonda,1.02
136 sonda,1.02
137 sonda,1.02
138 sonda,1.02
139 sonda,1.02
140 sonda,1.02
141 sonda,1.02
142 sonda,1.02
143 sonda,1.02
144 sonda,1.02
145 sonda,1.02
146 sonda,1.02
147 sonda,1.02
148 sonda,1.02
149 sonda,1.02
150 sonda,1.02
152 sonda,1.02
153 sonda,1.02
154 sonda,1.02
155 sonda,1.02
156 sonda,1.02
159 sonda,1.02
160 sonda,1.02
161 sonda,1.02
162 sonda,1.02
163 sonda,1.02
164 sonda,1.02
165 sonda,1.02
166 sonda,1.02
167 sonda,1.02
168 sonda,1.02
169 sonda,1.02
170 sonda,1.02
171 sonda,1.02
172 sonda,1.02
173 sonda,1.02
174 sonda,1.02
175 sonda,1.02
176 sonda,1.02
177 sonda,1.02
178 sonda,1.02
179 sonda,1.02
180 sonda,1.02
181 sonda,1.02
183 sonda,1.02
184 sonda,1.02
185 sonda,1.02
186 sonda,1.02
tab,1.01
_af,1.00
nedávno,1.00
sloužil,1.00
foyer,1.00
kovárně,1.00
šlo,1.00
5 metru,1.00
výhledem,1.00
stojící,1.00
budova,1.00
věžičkou,1.00
zbyly,1.00
úzké,1.00
pilíře,1.00
přípravu,1.00
následně,1.00
síle,1.00
září,1.00
prováděly,1.00
vybráni,1.00
ukázalo,1.00
široký 80,1.00
současného,1.00
tin,1.00
ao 4,1.00
rozdělovala,1.00
končící,1.00
šíři,1.00
přecházely,1.00
ohledem,1.00
termín,1.00
bagrem,1.00
zdála,1.00
označeného,1.00
častěji,1.00
opět,1.00
přihlédnutím,1.00
obdobně,1.00
postupovalo,1.00
problémy,1.00
pokusíme-li,1.00
/70,1.00
35 4/4,1.00
449-4 0,1.00
klenba,1.00
končila,1.00
omítnut,1.00
275/280x140,1.00
200 mm,1.00
položenou,1.00
iie,1.00
jižně,1.00
založeného,1.00
paračernozemě,1.00
cca 191,1.00
směru,1.00
přibližně,1.00
linie,1.00
7-7a,1.00
plánu 10,1.00
poč,1.00
prakticky,1.00
registrována,1.00
jamka,1.00
kůlu,1.00
kj 3,1.00
lišící,1.00
34a,1.00
uloženy,1.00
7-11,1.00
21-23,1.00
26-27,1.00
37-42,1.00
45-55,1.00
61-64,1.00
70-72,1.00
79-81,1.00
84-87,1.00
106-107,1.00
118-119,1.00
122-123,1.00
125-127,1.00
146-147,1.00
149-150,1.00
156-161,1.00
konstatovat,1.00
nedotčenou,1.00
severně,1.00
vyhlouben,1.00
kůlů,1.00
kolíků,1.00
vii,1.00
vzdálenosti,1.00
vrstvě 8,1.00
0-9,1.00
0-7,1.00
viii,1.00
zjistilo,1.00
musel,1.00
nezajímavá,1.00
zjištění,1.00
počátkem 16,1.00
zmínku,1.00
19a,1.00
místní,1.00
lišila,1.00
roviny 192,1.00
plánu 9,1.00
oddělený,1.00
jižněji,1.00
3-6,1.00
14-16,1.00
18-20,1.00
24-25,1.00
28-36,1.00
43-44,1.00
67-69,1.00
82-83,1.00
88-91,1.00
96-99,1.00
108-110,1.00
120-121,1.00
128-11,1.00
136-137,1.00
141-142,1.00
144-145,1.00
151-152,1.00
167-169,1.00
plose,1.00
zmínili,1.00
„přirozeném,1.00
zachována,1.00
30-194,1.00
vevázána,1.00
nacházela,1.00
20-192,1.00
dokládající,1.00
výstavbu,1.00
maltu,1.00
výjimečně,1.00
zabíhajících,1.00
obezděných,1.00
příčkách,1.00
kapsy,1.00
okr,1.00
severozápadu,1.00
film 2,1.00
neg,1.00
12a,1.00
pohled,1.00
vjv,1.00
film 1,1.00
10/11,1.00
18/19,1.00
film 3,1.00
gativ 13,1.00
film 5,1.00
dlaždic,1.00
15/15a,1.00
film 4,1.00
4a/'5,1.00
19a/20,1.00
film 8,1.00
slepeno,1.00
film 6,1.00
zleva,1.00
5/5a,1.00
6/6a,1.00
8/8a,1.00
vpravo,1.00
13a14,1.00
východu,1.00
film 19,1.00
vin 1,1.00
kůjáma 1,1.00
15a16,1.00
film 15,1.00
7a/8,1.00
října 1995,1.00
zároveň,1.00
odbourán,1.00
xiv,1.00
fólií,1.00
očištěn,1.00
souběžně,1.00
zahájili,1.00
xvi,1.00
fotograficky,1.00
xvii,1.00
dnu,1.00
76-78,1.00
92-94,1.00
133-135,1.00
139-140,1.00
153-155,1.00
doslova,1.00
díky,1.00
stavbě,1.00
4/4a,1.00
film 10,1.00
20a/21,1.00
film 13,1.00
xi 1,1.00
2a/3,1.00
19/19a,1.00
xii 1,1.00
původním,1.00
čemozemnim,1.00
18/j8a,1.00
16/16a,1.00
xiii 1,1.00
film 9,1.00
xiv 1,1.00
xv 1,1.00
film 7,1.00
ne21,1.00
13/13a,1.00
xvi 1,1.00
ssv,1.00
„studny,1.00
film 17,1.00
xvii 1,1.00
patrný,1.00
foto,1.00
film 16,1.00
20/19a,1.00
film 12,1.00
poskytla,1.00
32c,1.00
34b,1.00
xii,1.00
2axiil,1.00
vysekán,1.00
činnostech,1.00
57-58,1.00
73-75,1.00
100-105,1.00
111-112,1.00
114-117,1.00
poškozen,1.00
stále,1.00
xix 1,1.00
xx 1,1.00
15a,1.00
ne23/22a,1.00
xxi 1,1.00
film 18,1.00
xxii 1,1.00
ftlm 18,1.00
xxiv 1,1.00
zsz,1.00
6/5a,1.00
xxv 1,1.00
hrnec,1.00
poklička,1.00
přír,1.00
29/95-78,1.00
93+94+75,1.00
jilm 21,1.00
7+8,1.00
film 21,1.00
neg 18,1.00
xxvi 1,1.00
přir,1.00
39/95-02617232,1.00
12-15,1.00
pnr,1.00
29/95-183,1.00
412282£8049149,1.00
jilm 22,1.00
vyjmutý,1.00
22-23',1.00
umístěním,1.00
xviii,1.00
zjištěného,1.00
vznesen,1.00
rámci 12,1.00
„sondy,1.00
ukázal,1.00
neefektivní,1.00
xix,1.00
velikost,1.00
souhlasili,1.00
ukončení,1.00
prohloubena,1.00
13-15,1.00
jihu,1.00
13a,1.00
2 stránky,1.00
1 stránka,1.00
stekly,1.00
čistokresba,1.00
vyrovnání,1.00
ukládáním,1.00
popř,1.00
maltou,1.00
hnědými,1.00
pískovce,1.00
prutů,1.00
zuhelnatělých,1.00
kladené,1.00
zajímavější,1.00
xxvi,1.00
ukončena 21,1.00
skladovou,1.00
164-166,1.00
170-173,1.00
175-185,1.00
mělo,1.00
položeno,1.00
xxi,1.00
xxtv,1.00
fotografování,1.00
nacházelo,1.00
17a,1.00
pl^,1.00
hnědočerné,1.00
32 šedočerná,1.00
vrstvičkami,1.00
36 jemný,1.00
vátý,1.00
profílupl,1.00
00।1।191,1.00
bělavé,1.00
šedou,1.00
opracovaných,1.00
rozbahněný,1.00
nesetkala,1.00
ostatně,1.00
evidovány,1.00
číslem 174,1.00
kumulovaly,1.00
xxii,1.00
měřeno,1.00
můstku,1.00
tvořilo,1.00
xxiii,1.00
odkryt,1.00
provedli 27,1.00
června 1996,1.00
vedené,1.00
3768/92,1.00
neomezují,1.00
kvantita,1.00
někdy,1.00
kvalita,1.00
naznačuje,1.00
postaven,1.00
sídlení,1.00
24-6,1.00
možná,1.00
halštatské,1.00
33- 3,1.00
77-1,1.00
124-1,1.00
178-1,1.00
např,1.00
42-1,1.00
42-3,1.00
64-1,1.00
64-5,1.00
71-1,1.00
113-1,1.00
135-1,1.00
146-1,1.00
158-1,1.00
mramorovaná,1.00
tlocf-f/^,1.00
7% 75,1.00
scz42če,1.00
z—e,1.00
apc,1.00
vyřizuje,1.00
ing,1.00
vyjádření,1.00
2248/3/mgr,1.00
krušinová,1.00
nedošlo,1.00
věci,1.00
stav,1.00
námitek,1.00
památce,1.00
vzhledem,1.00
nepřichází,1.00
-phdr,1.00
csc,1.00
dopracování,1.00
vědomí,1.00
soc,1.00
stpč,1.00
zástavba,1.00
tzv,1.00
kuodpadu,1.00
prasatům,1.00
zajícům,1.00
uveďme,1.00
xxv,1.00
162-11,1.00
164-4,1.00
165-9,1.00
166-1,1.00
183-1,1.00
114-1,1.00
rada,1.00
sama,1.00
skutečnosti,1.00
předběžná,1.00
klást,1.00
jakou,1.00
bezesporu,1.00
pokusit,1.00
pokoušíme,1.00
zprávě,1.00
upozornit,1.00
přílohy 2,1.00
doplňujeme,1.00
sídlem,1.00
kultura,1.00
uveden,1.00
úpravách,1.00
zapsán,1.00
stupně,1.00
06m,1.00
180cm,1.00
předdvoří,1.00
160 -180cm,1.00
kult,1.00
novověk 1,1.00
lok,1.00
283 mm,1.00
okol,1.00
souvislosti,1.00
nález,1.00
soustředil,1.00
10/,1.00
okénkem,1.00
pohybovaly,1.00
dokončena,1.00
řekou,1.00
detaily,1.00
ukázala,1.00
jázjištěna,1.00
upravovanou,1.00
ulož,1.00
lit,1.00
1004/86,1.00
1974/86,1.00
2247/86,1.00
2581/86,1.00
3466/86,1.00
z11ti66,1.00
bzo 1985,1.00
komentář,1.00
akci,1.00
podílela,1.00
sakařová,1.00
výkopu,1.00
nejstarší,1.00
uhlíky/,1.00
obtáčený,1.00
stol,1.00
vytáčený,1.00
jednat,1.00
tájek,1.00
str,1.00
koor,1.00
pozn,1.00
poprvé,1.00
zjištěna,1.00
níž,1.00
menclová,1.00
souvislost,1.00
válem,1.00
divadlem,1.00
zabetonován,1.00
konstatováno,1.00
komp,1.00
pravěk,1.00
halštat,1.00
akt,1.00
sídlištní,1.00
neud,1.00
obj,1.00
nál,1.00
novověk,1.00
3535/91,1.00
4480/91,1.00
sine,1.00
prosinci 1991,1.00
